tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_barrio,hora
Denuncia,25/10/2021,13:54:21,RECOLETA,13
Denuncia,25/10/2021,09:49:33,PALERMO,09
Denuncia,25/10/2021,16:46:22,BELGRANO,16
Denuncia,25/10/2021,10:39:16,COLEGIALES,10
Denuncia,25/10/2021,20:37:52,PATERNAL,20
Denuncia,25/10/2021,14:23:20,VILLA URQUIZA,14
Denuncia,25/10/2021,22:02:24,MONSERRAT,22
Denuncia,25/10/2021,08:27:00,SAN TELMO,08
Denuncia,25/10/2021,18:33:22,FLORESTA,18
Denuncia,25/10/2021,16:30:02,PALERMO,16
Denuncia,25/10/2021,23:34:08,NUÑEZ,23
Denuncia,25/10/2021,11:50:55,CABALLITO,11
Denuncia,25/10/2021,23:58:26,PALERMO,23
Denuncia,25/10/2021,11:16:39,VILLA URQUIZA,11
Denuncia,25/10/2021,19:56:16,PALERMO,19
Denuncia,26/10/2021,11:22:57,BALVANERA,11
Denuncia,26/10/2021,21:48:52,SAN CRISTOBAL,21
Denuncia,26/10/2021,08:32:11,CABALLITO,08
Denuncia,26/10/2021,12:29:51,PARQUE AVELLANEDA,12
Denuncia,26/10/2021,13:29:47,RECOLETA,13
Denuncia,26/10/2021,17:09:21,PALERMO,17
Denuncia,26/10/2021,20:13:04,CABALLITO,20
Denuncia,26/10/2021,17:44:09,BELGRANO,17
Denuncia,26/10/2021,11:40:28,PALERMO,11
Denuncia,26/10/2021,22:01:40,VILLA URQUIZA,22
Denuncia,26/10/2021,16:59:35,BOEDO,16
Denuncia,26/10/2021,20:43:21,PALERMO,20
Denuncia,26/10/2021,22:22:08,BELGRANO,22
Denuncia,26/10/2021,21:27:36,BALVANERA,21
Denuncia,26/10/2021,00:28:00,VILLA GRAL. MITRE,00
Denuncia,27/10/2021,08:32:33,FLORESTA,08
Denuncia,27/10/2021,20:22:01,PALERMO,20
Denuncia,27/10/2021,13:14:15,FLORES,13
Denuncia,27/10/2021,13:18:00,VILLA LUGANO,13
Denuncia,27/10/2021,08:00:42,LINIERS,08
Denuncia,27/10/2021,23:37:56,CABALLITO,23
Denuncia,27/10/2021,20:12:50,PALERMO,20
Denuncia,27/10/2021,00:26:38,BALVANERA,00
Denuncia,27/10/2021,17:39:10,VILLA CRESPO,17
Denuncia,27/10/2021,16:42:40,VILLA ORTUZAR,16
Denuncia,27/10/2021,13:51:31,PATERNAL,13
Denuncia,27/10/2021,13:07:32,PATERNAL,13
Denuncia,27/10/2021,20:42:46,PALERMO,20
Denuncia,27/10/2021,23:53:03,PALERMO,23
Denuncia,27/10/2021,22:27:16,BELGRANO,22
Denuncia,28/10/2021,17:17:29,BELGRANO,17
Denuncia,28/10/2021,10:42:57,PALERMO,10
Denuncia,28/10/2021,09:18:43,BALVANERA,09
Denuncia,28/10/2021,14:42:37,BELGRANO,14
Denuncia,28/10/2021,12:07:46,VILLA URQUIZA,12
Denuncia,28/10/2021,11:58:36,BELGRANO,11
Denuncia,28/10/2021,20:10:11,FLORES,20
Denuncia,28/10/2021,14:58:27,FLORES,14
Denuncia,28/10/2021,23:07:44,BELGRANO,23
Denuncia,28/10/2021,23:48:24,BELGRANO,23
Denuncia,28/10/2021,12:28:31,VILLA DEL PARQUE,12
Denuncia,28/10/2021,10:26:24,RECOLETA,10
Denuncia,28/10/2021,09:24:49,COLEGIALES,09
Denuncia,28/10/2021,18:50:31,RECOLETA,18
Denuncia,28/10/2021,09:48:38,FLORES,09
Denuncia,28/10/2021,16:40:31,BALVANERA,16
Denuncia,28/10/2021,10:20:15,PALERMO,10
Denuncia,28/10/2021,13:16:59,PALERMO,13
Denuncia,28/10/2021,10:26:57,PALERMO,10
Denuncia,29/10/2021,14:42:19,FLORESTA,14
Denuncia,29/10/2021,13:54:25,RECOLETA,13
Denuncia,29/10/2021,18:22:07,PALERMO,18
Denuncia,29/10/2021,00:09:02,BELGRANO,00
Denuncia,29/10/2021,11:42:32,RETIRO,11
Denuncia,29/10/2021,23:35:42,MONSERRAT,23
Denuncia,29/10/2021,13:02:26,RECOLETA,13
Denuncia,29/10/2021,09:51:15,BALVANERA,09
Denuncia,29/10/2021,17:00:47,RECOLETA,17
Denuncia,29/10/2021,20:59:00,CHACARITA,20
Denuncia,29/10/2021,15:49:20,ALMAGRO,15
Denuncia,29/10/2021,06:30:33,RETIRO,06
Denuncia,29/10/2021,17:04:52,BOEDO,17
Denuncia,29/10/2021,22:17:57,PALERMO,22
Denuncia,29/10/2021,11:10:16,LINIERS,11
Denuncia,29/10/2021,23:12:01,PALERMO,23
Denuncia,30/10/2021,19:20:25,CHACARITA,19
Denuncia,30/10/2021,16:37:59,CHACARITA,16
Denuncia,30/10/2021,17:12:35,CHACARITA,17
Denuncia,30/10/2021,19:25:12,MATADEROS,19
Denuncia,30/10/2021,17:53:18,CHACARITA,17
Denuncia,30/10/2021,15:01:05,CABALLITO,15
Denuncia,30/10/2021,01:14:23,MONSERRAT,01
Denuncia,30/10/2021,23:04:25,VILLA DEVOTO,23
Denuncia,30/10/2021,01:09:59,PALERMO,01
Denuncia,30/10/2021,16:50:49,ALMAGRO,16
Denuncia,30/10/2021,01:38:44,PALERMO,01
Denuncia,30/10/2021,22:31:44,VILLA CRESPO,22
Denuncia,30/10/2021,09:59:40,VILLA DEL PARQUE,09
Denuncia,30/10/2021,14:27:18,SAN TELMO,14
Denuncia,30/10/2021,11:55:21,SAN CRISTOBAL,11
Denuncia,31/10/2021,21:07:48,RECOLETA,21
Denuncia,31/10/2021,00:52:23,PALERMO,00
Denuncia,31/10/2021,07:12:51,FLORES,07
Denuncia,31/10/2021,00:39:54,PALERMO,00
Denuncia,31/10/2021,20:54:52,CHACARITA,20
Denuncia,31/10/2021,19:10:36,RECOLETA,19
Denuncia,31/10/2021,19:15:56,VILLA CRESPO,19
Denuncia,31/10/2021,01:54:10,PARQUE CHACABUCO,01
Denuncia,01/11/2021,01:57:35,CONSTITUCION,01
Denuncia,01/11/2021,11:45:12,CHACARITA,11
Denuncia,01/11/2021,09:50:48,SAAVEDRA,09
Denuncia,01/11/2021,13:09:26,BELGRANO,13
Denuncia,01/11/2021,13:26:26,CABALLITO,13
Denuncia,01/11/2021,01:21:54,PALERMO,01
Denuncia,01/11/2021,07:36:50,VILLA PUEYRREDON,07
Denuncia,01/11/2021,11:05:24,BOCA,11
Denuncia,01/11/2021,11:06:07,CHACARITA,11
Denuncia,01/11/2021,14:52:01,CHACARITA,14
Denuncia,01/11/2021,17:22:21,BELGRANO,17
Denuncia,02/11/2021,09:37:01,SAN NICOLAS,09
Denuncia,02/11/2021,14:39:14,CHACARITA,14
Denuncia,02/11/2021,11:27:45,RECOLETA,11
Denuncia,02/11/2021,14:17:27,BOCA,14
Denuncia,02/11/2021,15:49:51,CABALLITO,15
Denuncia,02/11/2021,16:11:09,RECOLETA,16
Denuncia,02/11/2021,19:32:10,RECOLETA,19
Denuncia,02/11/2021,22:39:20,BALVANERA,22
Denuncia,02/11/2021,16:02:47,PALERMO,16
Denuncia,02/11/2021,15:58:22,CABALLITO,15
Denuncia,02/11/2021,16:24:27,VILLA DEVOTO,16
Denuncia,02/11/2021,19:02:54,PALERMO,19
Denuncia,02/11/2021,21:09:24,AGRONOMIA,21
Denuncia,02/11/2021,21:35:34,CABALLITO,21
Denuncia,03/11/2021,20:31:44,CABALLITO,20
Denuncia,03/11/2021,23:55:01,PALERMO,23
Denuncia,03/11/2021,23:04:30,PALERMO,23
Denuncia,03/11/2021,14:10:25,FLORESTA,14
Denuncia,03/11/2021,17:04:26,COLEGIALES,17
Denuncia,03/11/2021,10:38:37,PARQUE PATRICIOS,10
Denuncia,03/11/2021,16:30:14,RECOLETA,16
Denuncia,03/11/2021,08:43:07,RECOLETA,08
Denuncia,03/11/2021,00:17:30,PALERMO,00
Denuncia,03/11/2021,14:15:11,FLORESTA,14
Denuncia,03/11/2021,00:43:18,CABALLITO,00
Denuncia,03/11/2021,14:24:38,CABALLITO,14
Denuncia,03/11/2021,12:05:06,PALERMO,12
Denuncia,03/11/2021,19:05:50,NUEVA POMPEYA,19
Denuncia,03/11/2021,23:53:08,PALERMO,23
Denuncia,03/11/2021,23:12:59,PALERMO,23
Denuncia,03/11/2021,16:46:23,ALMAGRO,16
Denuncia,03/11/2021,09:41:11,SAAVEDRA,09
Denuncia,03/11/2021,17:05:42,RECOLETA,17
Denuncia,04/11/2021,09:32:25,CHACARITA,09
Denuncia,04/11/2021,16:26:05,BALVANERA,16
Denuncia,04/11/2021,10:26:35,BELGRANO,10
Denuncia,04/11/2021,14:43:05,VILLA CRESPO,14
Denuncia,04/11/2021,00:00:18,BELGRANO,00
Denuncia,04/11/2021,16:48:32,MATADEROS,16
Denuncia,04/11/2021,08:13:12,VILLA CRESPO,08
Denuncia,04/11/2021,22:02:01,SAAVEDRA,22
Denuncia,04/11/2021,22:38:08,CHACARITA,22
Denuncia,04/11/2021,17:30:50,ALMAGRO,17
Denuncia,04/11/2021,17:40:29,RECOLETA,17
Denuncia,04/11/2021,18:01:33,PALERMO,18
Denuncia,04/11/2021,18:25:23,VELEZ SARSFIELD,18
Denuncia,04/11/2021,19:19:50,PALERMO,19
Denuncia,04/11/2021,21:25:13,SAN TELMO,21
Denuncia,04/11/2021,20:20:00,PALERMO,20
Denuncia,04/11/2021,19:23:39,ALMAGRO,19
Denuncia,05/11/2021,15:55:24,PALERMO,15
Denuncia,05/11/2021,19:07:46,SAN TELMO,19
Denuncia,05/11/2021,10:01:33,RECOLETA,10
Denuncia,05/11/2021,18:14:34,SAN TELMO,18
Denuncia,05/11/2021,11:16:27,RECOLETA,11
Denuncia,05/11/2021,20:49:06,PALERMO,20
Denuncia,05/11/2021,14:46:43,PALERMO,14
Denuncia,05/11/2021,08:36:35,CHACARITA,08
Denuncia,05/11/2021,23:07:23,VILLA DEVOTO,23
Denuncia,05/11/2021,22:37:12,VILLA CRESPO,22
Denuncia,05/11/2021,21:58:00,PARQUE CHACABUCO,21
Denuncia,05/11/2021,21:02:32,MATADEROS,21
Denuncia,05/11/2021,20:33:32,VILLA CRESPO,20
Denuncia,06/11/2021,08:37:03,VILLA URQUIZA,08
Denuncia,06/11/2021,13:34:57,ALMAGRO,13
Denuncia,06/11/2021,15:58:16,CABALLITO,15
Denuncia,06/11/2021,20:05:06,CHACARITA,20
Denuncia,06/11/2021,16:35:33,CHACARITA,16
Denuncia,06/11/2021,23:47:17,PALERMO,23
Denuncia,06/11/2021,18:35:54,PARQUE CHACABUCO,18
Denuncia,06/11/2021,02:18:18,PUERTO MADERO,02
Denuncia,06/11/2021,08:13:09,CHACARITA,08
Denuncia,06/11/2021,11:10:16,FLORES,11
Denuncia,06/11/2021,09:33:15,RECOLETA,09
Denuncia,06/11/2021,21:12:07,FLORES,21
Denuncia,06/11/2021,13:22:31,CHACARITA,13
Denuncia,06/11/2021,22:10:12,CABALLITO,22
Denuncia,06/11/2021,00:36:45,NUÑEZ,00
Denuncia,06/11/2021,09:25:58,COLEGIALES,09
Denuncia,06/11/2021,10:44:53,RECOLETA,10
Denuncia,06/11/2021,16:08:47,CHACARITA,16
Denuncia,07/11/2021,18:54:10,SAN TELMO,18
Denuncia,07/11/2021,02:02:00,PARQUE PATRICIOS,02
Denuncia,07/11/2021,00:13:35,PATERNAL,00
Denuncia,07/11/2021,01:47:32,PALERMO,01
Denuncia,07/11/2021,00:31:49,PATERNAL,00
Denuncia,07/11/2021,01:38:17,PALERMO,01
Denuncia,07/11/2021,02:18:59,PALERMO,02
Denuncia,07/11/2021,10:09:48,FLORES,10
Denuncia,07/11/2021,18:03:42,VILLA CRESPO,18
Denuncia,07/11/2021,18:58:03,SAN TELMO,18
Denuncia,07/11/2021,01:56:01,PALERMO,01
Denuncia,08/11/2021,00:06:56,CHACARITA,00
Denuncia,08/11/2021,13:54:01,CHACARITA,13
Denuncia,08/11/2021,08:06:50,CHACARITA,08
Denuncia,08/11/2021,12:52:36,BALVANERA,12
Denuncia,08/11/2021,10:12:26,RECOLETA,10
Denuncia,08/11/2021,17:27:01,VILLA URQUIZA,17
Denuncia,08/11/2021,14:52:05,RECOLETA,14
Denuncia,08/11/2021,23:47:04,BALVANERA,23
Denuncia,08/11/2021,12:34:27,ALMAGRO,12
Denuncia,08/11/2021,11:28:30,BALVANERA,11
Denuncia,08/11/2021,16:19:36,PALERMO,16
Denuncia,08/11/2021,23:14:26,ALMAGRO,23
Denuncia,08/11/2021,18:24:28,SAN NICOLAS,18
Denuncia,08/11/2021,18:56:03,RECOLETA,18
Denuncia,08/11/2021,16:06:26,VILLA GRAL. MITRE,16
Denuncia,09/11/2021,16:26:36,NUÑEZ,16
Denuncia,09/11/2021,09:54:19,RECOLETA,09
Denuncia,09/11/2021,10:33:57,PALERMO,10
Denuncia,09/11/2021,11:31:24,PALERMO,11
Denuncia,09/11/2021,23:07:14,RECOLETA,23
Denuncia,09/11/2021,07:01:26,PALERMO,07
Denuncia,09/11/2021,08:06:45,CHACARITA,08
Denuncia,09/11/2021,15:49:58,CHACARITA,15
Denuncia,09/11/2021,15:46:39,SAN CRISTOBAL,15
Denuncia,09/11/2021,13:11:01,CONSTITUCION,13
Denuncia,09/11/2021,14:43:09,BOCA,14
Denuncia,09/11/2021,21:23:56,VILLA CRESPO,21
Denuncia,10/11/2021,15:04:38,PALERMO,15
Denuncia,10/11/2021,14:52:47,SAN NICOLAS,14
Denuncia,10/11/2021,20:28:40,VILLA CRESPO,20
Denuncia,10/11/2021,16:33:03,FLORESTA,16
Denuncia,10/11/2021,16:29:51,ALMAGRO,16
Denuncia,10/11/2021,22:42:28,RETIRO,22
Denuncia,10/11/2021,11:02:58,PALERMO,11
Denuncia,10/11/2021,20:04:46,RECOLETA,20
Denuncia,10/11/2021,22:41:30,PALERMO,22
Denuncia,10/11/2021,21:20:27,CABALLITO,21
Denuncia,10/11/2021,22:09:32,VILLA URQUIZA,22
Denuncia,10/11/2021,11:12:47,PALERMO,11
Denuncia,11/11/2021,14:37:05,VILLA SANTA RITA,14
Denuncia,11/11/2021,00:52:38,COGHLAN,00
Denuncia,11/11/2021,23:28:54,PALERMO,23
Denuncia,11/11/2021,10:51:39,PALERMO,10
Denuncia,11/11/2021,14:12:20,PALERMO,14
Denuncia,11/11/2021,08:35:59,PATERNAL,08
Denuncia,11/11/2021,11:20:11,SAAVEDRA,11
Denuncia,11/11/2021,07:34:56,PALERMO,07
Denuncia,11/11/2021,21:09:58,BELGRANO,21
Denuncia,11/11/2021,16:34:32,PATERNAL,16
Denuncia,11/11/2021,11:00:23,RECOLETA,11
Denuncia,11/11/2021,16:37:07,ALMAGRO,16
Denuncia,12/11/2021,21:02:30,VILLA URQUIZA,21
Denuncia,12/11/2021,21:17:25,LINIERS,21
Denuncia,12/11/2021,12:06:00,VILLA SOLDATI,12
Denuncia,12/11/2021,20:37:29,PALERMO,20
Denuncia,12/11/2021,13:50:16,RECOLETA,13
Denuncia,12/11/2021,14:29:18,SAN NICOLAS,14
Denuncia,12/11/2021,06:03:52,PALERMO,06
Denuncia,12/11/2021,00:14:08,VILLA URQUIZA,00
Denuncia,12/11/2021,20:55:17,PALERMO,20
Denuncia,12/11/2021,18:15:35,PALERMO,18
Denuncia,12/11/2021,11:57:42,VILLA LURO,11
Denuncia,12/11/2021,15:07:27,RECOLETA,15
Denuncia,12/11/2021,08:37:39,NUÑEZ,08
Denuncia,12/11/2021,16:32:32,MONSERRAT,16
Denuncia,13/11/2021,09:01:11,RECOLETA,09
Denuncia,13/11/2021,02:53:54,RECOLETA,02
Denuncia,13/11/2021,00:24:26,MATADEROS,00
Denuncia,13/11/2021,09:34:47,VILLA CRESPO,09
Denuncia,13/11/2021,02:07:15,PALERMO,02
Denuncia,13/11/2021,12:30:41,COLEGIALES,12
Denuncia,13/11/2021,18:48:28,AGRONOMIA,18
Denuncia,13/11/2021,20:52:55,BALVANERA,20
Denuncia,13/11/2021,14:16:25,PALERMO,14
Denuncia,13/11/2021,19:11:37,PALERMO,19
Denuncia,13/11/2021,18:54:09,PALERMO,18
Denuncia,13/11/2021,17:19:01,RECOLETA,17
Denuncia,13/11/2021,01:01:25,VILLA CRESPO,01
Denuncia,13/11/2021,20:29:38,SAAVEDRA,20
Denuncia,13/11/2021,00:31:58,PARQUE CHACABUCO,00
Denuncia,13/11/2021,20:13:34,NUÑEZ,20
Denuncia,13/11/2021,20:18:33,PALERMO,20
Denuncia,13/11/2021,19:09:49,PUERTO MADERO,19
Denuncia,13/11/2021,01:01:16,PALERMO,01
Denuncia,14/11/2021,14:39:15,FLORESTA,14
Denuncia,14/11/2021,18:55:17,PARQUE PATRICIOS,18
Denuncia,14/11/2021,13:28:53,PALERMO,13
Denuncia,15/11/2021,00:48:33,VILLA REAL,00
Denuncia,15/11/2021,15:34:19,BELGRANO,15
Denuncia,15/11/2021,01:22:31,VILLA CRESPO,01
Denuncia,15/11/2021,13:58:49,CABALLITO,13
Denuncia,15/11/2021,22:10:17,RECOLETA,22
Denuncia,15/11/2021,15:01:34,VILLA PUEYRREDON,15
Denuncia,15/11/2021,12:16:44,VILLA LURO,12
Denuncia,15/11/2021,17:52:56,RECOLETA,17
Denuncia,15/11/2021,19:43:18,CABALLITO,19
Denuncia,15/11/2021,12:27:49,ALMAGRO,12
Denuncia,15/11/2021,22:18:43,VILLA DEVOTO,22
Denuncia,15/11/2021,19:25:01,PALERMO,19
Denuncia,16/11/2021,12:36:27,PALERMO,12
Denuncia,16/11/2021,21:05:16,SAN TELMO,21
Denuncia,16/11/2021,10:50:52,VILLA PUEYRREDON,10
Denuncia,16/11/2021,13:44:32,CABALLITO,13
Denuncia,16/11/2021,23:57:45,VILLA URQUIZA,23
Denuncia,16/11/2021,11:43:08,PALERMO,11
Denuncia,16/11/2021,01:11:53,BALVANERA,01
Denuncia,16/11/2021,15:01:11,BOEDO,15
Denuncia,16/11/2021,15:08:02,FLORES,15
Denuncia,16/11/2021,20:41:51,ALMAGRO,20
Denuncia,16/11/2021,23:27:12,MONSERRAT,23
Denuncia,16/11/2021,19:16:27,BOEDO,19
Denuncia,16/11/2021,16:48:39,PALERMO,16
Denuncia,16/11/2021,13:45:09,PALERMO,13
Denuncia,17/11/2021,08:24:26,PATERNAL,08
Denuncia,17/11/2021,00:01:13,VILLA URQUIZA,00
Denuncia,17/11/2021,01:30:36,PALERMO,01
Denuncia,17/11/2021,10:30:37,PALERMO,10
Denuncia,17/11/2021,12:14:17,VELEZ SARSFIELD,12
Denuncia,17/11/2021,01:05:51,CABALLITO,01
Denuncia,17/11/2021,12:11:55,VILLA CRESPO,12
Denuncia,17/11/2021,20:49:56,PALERMO,20
Denuncia,17/11/2021,15:55:10,RECOLETA,15
Denuncia,17/11/2021,19:51:20,BELGRANO,19
Denuncia,17/11/2021,18:55:28,BARRACAS,18
Denuncia,17/11/2021,21:51:20,ALMAGRO,21
Denuncia,17/11/2021,14:52:33,CHACARITA,14
Denuncia,17/11/2021,21:27:51,PALERMO,21
Denuncia,17/11/2021,22:12:16,PALERMO,22
Denuncia,17/11/2021,17:36:22,LINIERS,17
Denuncia,18/11/2021,10:51:31,RECOLETA,10
Denuncia,18/11/2021,13:21:34,VILLA URQUIZA,13
Denuncia,18/11/2021,14:54:33,BELGRANO,14
Denuncia,18/11/2021,15:04:50,PALERMO,15
Denuncia,18/11/2021,18:37:20,CABALLITO,18
Denuncia,18/11/2021,10:08:42,BARRACAS,10
Denuncia,18/11/2021,15:34:26,PALERMO,15
Denuncia,18/11/2021,10:11:50,SAN TELMO,10
Denuncia,18/11/2021,13:50:55,VILLA ORTUZAR,13
Denuncia,18/11/2021,19:30:41,VILLA GRAL. MITRE,19
Denuncia,18/11/2021,23:23:03,PALERMO,23
Denuncia,18/11/2021,23:05:18,PALERMO,23
Denuncia,18/11/2021,18:06:10,FLORES,18
Denuncia,19/11/2021,07:54:40,CABALLITO,07
Denuncia,19/11/2021,07:54:17,BARRACAS,07
Denuncia,19/11/2021,08:48:21,SAN NICOLAS,08
Denuncia,19/11/2021,01:52:56,CABALLITO,01
Denuncia,19/11/2021,15:55:09,CABALLITO,15
Denuncia,19/11/2021,16:17:26,COLEGIALES,16
Denuncia,19/11/2021,17:10:18,PALERMO,17
Denuncia,19/11/2021,22:04:11,LINIERS,22
Denuncia,19/11/2021,17:21:13,BELGRANO,17
Denuncia,19/11/2021,20:34:11,VILLA ORTUZAR,20
Denuncia,20/11/2021,14:16:32,RECOLETA,14
Denuncia,20/11/2021,00:01:59,RECOLETA,00
Denuncia,20/11/2021,22:32:26,BELGRANO,22
Denuncia,20/11/2021,01:22:29,PUERTO MADERO,01
Denuncia,20/11/2021,20:08:21,PALERMO,20
Denuncia,20/11/2021,10:24:16,VILLA URQUIZA,10
Denuncia,20/11/2021,12:00:05,VILLA LURO,12
Denuncia,20/11/2021,19:11:45,VILLA URQUIZA,19
Denuncia,20/11/2021,16:34:32,FLORES,16
Denuncia,21/11/2021,03:48:38,PARQUE CHACABUCO,03
Denuncia,21/11/2021,23:24:10,FLORES,23
Denuncia,21/11/2021,21:29:49,PALERMO,21
Denuncia,21/11/2021,16:42:39,PALERMO,16
Denuncia,21/11/2021,04:25:32,MONSERRAT,04
Denuncia,21/11/2021,23:19:44,VILLA SANTA RITA,23
Denuncia,21/11/2021,23:08:43,PALERMO,23
Denuncia,21/11/2021,01:16:29,PALERMO,01
Denuncia,22/11/2021,22:03:13,PALERMO,22
Denuncia,22/11/2021,11:09:31,COLEGIALES,11
Denuncia,22/11/2021,20:18:28,RECOLETA,20
Denuncia,22/11/2021,08:49:13,CABALLITO,08
Denuncia,22/11/2021,18:00:27,PALERMO,18
Denuncia,22/11/2021,17:29:52,FLORES,17
Denuncia,22/11/2021,09:17:52,RECOLETA,09
Denuncia,22/11/2021,10:25:30,BOEDO,10
Denuncia,22/11/2021,12:57:50,ALMAGRO,12
Denuncia,22/11/2021,13:07:05,ALMAGRO,13
Denuncia,23/11/2021,23:58:46,PALERMO,23
Denuncia,23/11/2021,17:46:51,BOCA,17
Denuncia,23/11/2021,13:44:26,ALMAGRO,13
Denuncia,23/11/2021,11:26:28,PALERMO,11
Denuncia,23/11/2021,20:56:30,RECOLETA,20
Denuncia,23/11/2021,13:09:26,PALERMO,13
Denuncia,24/11/2021,01:11:01,COGHLAN,01
Denuncia,24/11/2021,15:56:51,PARQUE CHACABUCO,15
Denuncia,24/11/2021,16:53:44,BOEDO,16
Denuncia,24/11/2021,00:34:36,VILLA CRESPO,00
Denuncia,24/11/2021,16:52:15,ALMAGRO,16
Denuncia,24/11/2021,00:16:28,RECOLETA,00
Denuncia,24/11/2021,18:06:34,CABALLITO,18
Denuncia,24/11/2021,11:09:14,ALMAGRO,11
Denuncia,24/11/2021,11:48:25,MATADEROS,11
Denuncia,24/11/2021,10:38:11,MATADEROS,10
Denuncia,24/11/2021,15:38:37,PALERMO,15
Denuncia,24/11/2021,11:54:59,RECOLETA,11
Denuncia,24/11/2021,19:56:13,FLORES,19
Denuncia,25/11/2021,16:53:05,NUÑEZ,16
Denuncia,25/11/2021,17:27:32,NUÑEZ,17
Denuncia,25/11/2021,14:23:24,VILLA LUGANO,14
Denuncia,25/11/2021,19:00:05,NUEVA POMPEYA,19
Denuncia,25/11/2021,13:42:49,PALERMO,13
Denuncia,25/11/2021,22:22:58,PALERMO,22
Denuncia,25/11/2021,16:07:21,ALMAGRO,16
Denuncia,25/11/2021,15:19:25,BELGRANO,15
Denuncia,25/11/2021,17:44:02,CABALLITO,17
Denuncia,25/11/2021,18:10:36,VILLA GRAL. MITRE,18
Denuncia,25/11/2021,18:45:08,RECOLETA,18
Denuncia,25/11/2021,21:49:03,PALERMO,21
Denuncia,26/11/2021,06:49:28,NUEVA POMPEYA,06
Denuncia,26/11/2021,13:12:00,ALMAGRO,13
Denuncia,26/11/2021,11:25:39,PALERMO,11
Denuncia,26/11/2021,11:23:48,VILLA URQUIZA,11
Denuncia,26/11/2021,00:06:31,RECOLETA,00
Denuncia,26/11/2021,10:19:37,ALMAGRO,10
Denuncia,26/11/2021,07:16:33,BELGRANO,07
Denuncia,26/11/2021,19:27:18,VILLA CRESPO,19
Denuncia,26/11/2021,00:24:38,BELGRANO,00
Denuncia,26/11/2021,19:27:03,NUÑEZ,19
Denuncia,26/11/2021,22:57:02,NUÑEZ,22
Denuncia,26/11/2021,23:56:22,PALERMO,23
Denuncia,26/11/2021,19:10:45,CABALLITO,19
Denuncia,26/11/2021,20:24:28,CONSTITUCION,20
Denuncia,26/11/2021,23:53:35,RETIRO,23
Denuncia,26/11/2021,20:12:51,BELGRANO,20
Denuncia,27/11/2021,21:04:55,PALERMO,21
Denuncia,27/11/2021,08:24:58,PALERMO,08
Denuncia,27/11/2021,01:16:38,PALERMO,01
Denuncia,27/11/2021,21:20:48,NUÑEZ,21
Denuncia,27/11/2021,18:29:38,VILLA SANTA RITA,18
Denuncia,27/11/2021,08:09:12,COGHLAN,08
Denuncia,28/11/2021,17:41:03,RETIRO,17
Denuncia,28/11/2021,13:30:20,PALERMO,13
Denuncia,28/11/2021,03:51:29,MATADEROS,03
Denuncia,28/11/2021,02:56:56,VILLA PUEYRREDON,02
Denuncia,28/11/2021,02:01:01,RECOLETA,02
Denuncia,28/11/2021,04:54:33,MONSERRAT,04
Denuncia,28/11/2021,03:29:22,BELGRANO,03
Denuncia,28/11/2021,18:30:04,CHACARITA,18
Denuncia,28/11/2021,13:08:24,VILLA SANTA RITA,13
Denuncia,28/11/2021,02:54:47,VILLA PUEYRREDON,02
Denuncia,28/11/2021,03:21:16,PALERMO,03
Denuncia,28/11/2021,19:48:14,RETIRO,19
Denuncia,28/11/2021,20:56:54,RECOLETA,20
Denuncia,28/11/2021,17:45:40,RETIRO,17
Denuncia,28/11/2021,19:44:01,RETIRO,19
Denuncia,28/11/2021,23:58:06,CABALLITO,23
Denuncia,28/11/2021,13:37:08,NUÑEZ,13
Denuncia,28/11/2021,14:39:43,ALMAGRO,14
Denuncia,29/11/2021,15:35:53,COLEGIALES,15
Denuncia,29/11/2021,15:07:28,PALERMO,15
Denuncia,29/11/2021,12:36:25,CHACARITA,12
Denuncia,29/11/2021,09:03:11,VILLA LURO,09
Denuncia,29/11/2021,16:48:56,PALERMO,16
Denuncia,29/11/2021,09:43:43,CABALLITO,09
Denuncia,29/11/2021,14:25:45,MONTE CASTRO,14
Denuncia,29/11/2021,21:41:41,MONSERRAT,21
Denuncia,29/11/2021,08:46:44,LINIERS,08
Denuncia,29/11/2021,09:12:46,COGHLAN,09
Denuncia,29/11/2021,17:35:29,BOCA,17
Denuncia,29/11/2021,07:50:18,BELGRANO,07
Denuncia,29/11/2021,22:49:02,PALERMO,22
Denuncia,30/11/2021,00:52:01,VELEZ SARSFIELD,00
Denuncia,30/11/2021,23:41:46,PALERMO,23
Denuncia,30/11/2021,18:32:04,CHACARITA,18
Denuncia,30/11/2021,19:47:31,VILLA CRESPO,19
Denuncia,30/11/2021,22:42:49,PALERMO,22
Denuncia,30/11/2021,08:21:51,RECOLETA,08
Denuncia,30/11/2021,04:10:04,MONSERRAT,04
Denuncia,30/11/2021,21:16:56,VILLA CRESPO,21
Denuncia,30/11/2021,00:48:10,FLORESTA,00
Denuncia,30/11/2021,11:53:19,VILLA GRAL. MITRE,11
Denuncia,30/11/2021,19:31:17,NUÑEZ,19
Denuncia,30/11/2021,14:08:53,PALERMO,14
Denuncia,30/11/2021,00:06:51,PALERMO,00
Denuncia,30/11/2021,00:48:10,FLORESTA,00
Denuncia,30/11/2021,16:32:08,ALMAGRO,16
Denuncia,01/12/2021,12:16:46,VILLA LUGANO,12
Denuncia,01/12/2021,14:03:32,LINIERS,14
Denuncia,01/12/2021,00:15:22,COLEGIALES,00
